probe_id,off_target_genes
ENSMUSG00000095032|Gm21310|66ec3c3,ENSMUSG00000104446|Gm30312;ENSMUSG00000102174|Gm36398;ENSMUSG00000100105|Gm29330;ENSMUSG00000099929|Gm28098;ENSMUSG00000099675|Gm28717;ENSMUSG00000100695|Gm28110;ENSMUSG00000100377|Gm28369;ENSMUSG00000100028|Gm29092;ENSMUSG00000101068|Gm28759;ENSMUSG00000101851|Gm28474;ENSMUSG00000101273|Gm28831;ENSMUSG00000101343|Gm29469;ENSMUSG00000100723|Gm28160;ENSMUSG00000101118|Gm29034;ENSMUSG00000099497|Gm29147;ENSMUSG00000099606|Gm28537;ENSMUSG00000102032|Gm28705;ENSMUSG00000100406|Gm28120;ENSMUSG00000102025|Gm29575;ENSMUSG00000101213|Gm28788;ENSMUSG00000100604|Gm29256;ENSMUSG00000102008|Gm28495;ENSMUSG00000101339|Gm29180;ENSMUSG00000101988|Gm28484;ENSMUSG00000100008|Gm28481;ENSMUSG00000099369|Gm28838;ENSMUSG00000101421|Gm28433;ENSMUSG00000101239|Gm28304;ENSMUSG00000101120|Gm29452;ENSMUSG00000099335|Gm29635;ENSMUSG00000101083|Gm29631;ENSMUSG00000100447|Gm29378;ENSMUSG00000100942|Gm28560;ENSMUSG00000101184|Gm28861;ENSMUSG00000100676|Gm28860;ENSMUSG00000101790|Gm29059;ENSMUSG00000101057|Gm29057;ENSMUSG00000100159|Gm28808;ENSMUSG00000099585|Gm29544;ENSMUSG00000102108|Gm29037;ENSMUSG00000100757|Gm29613;ENSMUSG00000101148|Gm28200;ENSMUSG00000100184|Gm29558;ENSMUSG00000101178|Gm28909;ENSMUSG00000100853|Gm28232;ENSMUSG00000099637|Gm28737;ENSMUSG00000101552|Gm29118;ENSMUSG00000101215|Gm28569;ENSMUSG00000099522|Gm28752;ENSMUSG00000100196|Gm20827;ENSMUSG00000095452|Gm20795;ENSMUSG00000100644|Gm20793;ENSMUSG00000099412|Gm28223;ENSMUSG00000101246|Gm29026;ENSMUSG00000101271|Gm28334;ENSMUSG00000100385|Gm29227;ENSMUSG00000101607|Gm28939;ENSMUSG00000100587|Gm28797;ENSMUSG00000099841|Gm28855;ENSMUSG00000103372|Gm37237;ENSMUSG00000103064|Gm36968;ENSMUSG00000102993|Gm37765;ENSMUSG00000103153|Gm38290;ENSMUSG00000103894|Gm37129;ENSMUSG00000102849|Gm37658;ENSMUSG00000103023|Gm20910;ENSMUSG00000102290|Gm21678;ENSMUSG00000103802|Gm21660;ENSMUSG00000104439|Gm20851;ENSMUSG00000095267|Ssty1;ENSMUSG00000094325|Gm20831;ENSMUSG00000102739|Gm20772;ENSMUSG00000104032|Gm20833;ENSMUSG00000104127|Gm20928;ENSMUSG00000102613|Gm20836;ENSMUSG00000095900|Gm20773;ENSMUSG00000093903|Gm21454;ENSMUSG00000103468|Gm21440;ENSMUSG00000096820|Gm21425;ENSMUSG00000104267|Gm20807;ENSMUSG00000094813|Gm20777;ENSMUSG00000100074|Gm29524;ENSMUSG00000100731|Gm29523;ENSMUSG00000095950|Gm20737;ENSMUSG00000100995|Gm29525;ENSMUSG00000100752|Gm28847;ENSMUSG00000096223|Gm21874;ENSMUSG00000099956|Gm29365;ENSMUSG00000101331|Gm28148;ENSMUSG00000100412|Gm28572;ENSMUSG00000099965|Gm28399;ENSMUSG00000101707|Gm28916;ENSMUSG00000095148|Gm20873;ENSMUSG00000096706|Gm21854;ENSMUSG00000100870|Gm21720;ENSMUSG00000099777|Gm21777;ENSMUSG00000102132|Gm21813;ENSMUSG00000101092|Gm21796;ENSMUSG00000101835|Gm21734;ENSMUSG00000100881|Gm21824;ENSMUSG00000100906|Gm29238;ENSMUSG00000100317|Gm28224;ENSMUSG00000100438|Gm21825;ENSMUSG00000100591|Gm21919;ENSMUSG00000101070|Gm28695;ENSMUSG00000101197|Gm29032;ENSMUSG00000100741|Gm28814;ENSMUSG00000101562|Gm29144;ENSMUSG00000101205|Gm29308;ENSMUSG00000100050|Gm28121;ENSMUSG00000101071|Gm29577;ENSMUSG00000100675|Gm28607;ENSMUSG00000100251|Gm29615;ENSMUSG00000101715|Gm21855;ENSMUSG00000100359|Gm21766;ENSMUSG00000101857|Gm21757;ENSMUSG00000099733|Gm21880;ENSMUSG00000101255|Gm21841;ENSMUSG00000099948|Gm29424;ENSMUSG00000102065|Gm28302;ENSMUSG00000100624|Gm28101;ENSMUSG00000100308|Gm29410;ENSMUSG00000101358|Gm29661;ENSMUSG00000100569|Gm28646;ENSMUSG00000102077|Gm29001;ENSMUSG00000100993|Gm21895;ENSMUSG00000099487|Gm21848;ENSMUSG00000100077|Gm21826;ENSMUSG00000099350|Gm29623;ENSMUSG00000100712|Gm28446;ENSMUSG00000101390|Gm29420;ENSMUSG00000101466|Gm29548;ENSMUSG00000101689|Gm28599;ENSMUSG00000100404|Gm21577;ENSMUSG00000100724|Gm28533;ENSMUSG00000099920|Gm29223;ENSMUSG00000099607|Gm28205;ENSMUSG00000100052|Gm28353;ENSMUSG00000099466|Gm29304;ENSMUSG00000099682|Gm28292;ENSMUSG00000101420|Gm21902;ENSMUSG00000101883|Gm21840;ENSMUSG00000101515|Gm21899;ENSMUSG00000101684|Gm28946;ENSMUSG00000101193|Gm21849;ENSMUSG00000099986|Gm29120;ENSMUSG00000099367|Gm29512;ENSMUSG00000101868|Gm28680;ENSMUSG00000100411|Gm29269;ENSMUSG00000101200|Gm20802;ENSMUSG00000100649|Gm28428;ENSMUSG00000100699|Gm21765;ENSMUSG00000099712|Gm29411;ENSMUSG00000101538|Gm29029;ENSMUSG00000099589|Gm21898;ENSMUSG00000101341|Gm29076;ENSMUSG00000099910|Gm29651;ENSMUSG00000101669|Gm28937;ENSMUSG00000101863|Gm29400;ENSMUSG00000100099|Gm28879;ENSMUSG00000101839|Gm28247;ENSMUSG00000104247|Gm21768;ENSMUSG00000103231|Gm21907;ENSMUSG00000103987|Gm37448;ENSMUSG00000100258|Gm29045;ENSMUSG00000099352|Gm28920;ENSMUSG00000096036|Gm21778;ENSMUSG00000099726|Gm29160;ENSMUSG00000100330|Gm28531;ENSMUSG00000101497|Gm29391;ENSMUSG00000101850|Gm29437;ENSMUSG00000100391|Gm28978;ENSMUSG00000100746|Gm28716;ENSMUSG00000101250|Gm28105;ENSMUSG00000101241|Gm29111;ENSMUSG00000101902|Gm29115;ENSMUSG00000099912|Gm28368;ENSMUSG00000101829|Gm21752;ENSMUSG00000100773|Gm28366;ENSMUSG00000099588|Gm29298;ENSMUSG00000100854|Gm28057;ENSMUSG00000101346|Gm29505;ENSMUSG00000099477|Gm28349;ENSMUSG00000101354|Gm28973;ENSMUSG00000101052|Gm28471;ENSMUSG00000100946|Gm28473;ENSMUSG00000100718|Gm21717;ENSMUSG00000100740|Gm29476;ENSMUSG00000101884|Gm28658;ENSMUSG00000101582|Gm28828;ENSMUSG00000099667|Gm21901;ENSMUSG00000101772|Gm28829;ENSMUSG00000100268|Gm29468;ENSMUSG00000101201|Gm28125;ENSMUSG00000100125|Gm28739;ENSMUSG00000101058|Gm21829;ENSMUSG00000101637|Gm28896;ENSMUSG00000099677|Gm21722;ENSMUSG00000099679|Gm28899;ENSMUSG00000099734|Gm28159;ENSMUSG00000102019|Gm21873;ENSMUSG00000101733|Gm29189;ENSMUSG00000100494|Gm29033;ENSMUSG00000099670|Gm28423;ENSMUSG00000101044|Gm28420;ENSMUSG00000102071|Gm28815;ENSMUSG00000100433|Gm21198;ENSMUSG00000100888|Gm29567;ENSMUSG00000099535|Gm28542;ENSMUSG00000099953|Gm28699;ENSMUSG00000101917|Gm29312;ENSMUSG00000100907|Gm29310;ENSMUSG00000101283|Gm29314;ENSMUSG00000101238|Gm28123;ENSMUSG00000101898|Gm28122;ENSMUSG00000101020|Gm28377;ENSMUSG00000101957|Gm29576;ENSMUSG00000100260|Gm28608;ENSMUSG00000099499|Gm28787;ENSMUSG00000101318|Gm29109;ENSMUSG00000100276|Gm29618;ENSMUSG00000101038|Gm28272;ENSMUSG00000099547|Gm28678;ENSMUSG00000100379|Gm28677;ENSMUSG00000102129|Gm28969;ENSMUSG00000101836|Gm28968;ENSMUSG00000100898|Gm29178;ENSMUSG00000099731|Gm29181;ENSMUSG00000101444|Gm29179;ENSMUSG00000099738|Gm28483;ENSMUSG00000101374|Gm28844;ENSMUSG00000099806|Gm28841;ENSMUSG00000101725|Gm29423;ENSMUSG00000100489|Gm28303;ENSMUSG00000100659|Gm28636;ENSMUSG00000101106|Gm28819;ENSMUSG00000101216|Gm29451;ENSMUSG00000099641|Gm29448;ENSMUSG00000100216|Gm21867;ENSMUSG00000101816|Gm29659;ENSMUSG00000100897|Gm29634;ENSMUSG00000102118|Gm29637;ENSMUSG00000099457|Gm21794;ENSMUSG00000101686|Gm29633;ENSMUSG00000101032|Gm29377;ENSMUSG00000099368|Gm21910;ENSMUSG00000100988|Gm28136;ENSMUSG00000100982|Gm21837;ENSMUSG00000101177|Gm29586;ENSMUSG00000100956|Gm28558;ENSMUSG00000101982|Gm28990;ENSMUSG00000099386|Gm28255;ENSMUSG00000100165|Gm28253;ENSMUSG00000101530|Gm29259;ENSMUSG00000100322|Gm29624;ENSMUSG00000100521|Gm29058;ENSMUSG00000102107|Gm29062;ENSMUSG00000101544|Gm29422;ENSMUSG00000099783|Gm28589;ENSMUSG00000101882|Gm29545;ENSMUSG00000099626|Gm28185;ENSMUSG00000100874|Gm28598;ENSMUSG00000100474|Gm29614;ENSMUSG00000099393|Gm28179;ENSMUSG00000100295|Gm28165;ENSMUSG00000100223|Gm29403;ENSMUSG00000101045|Gm29224;ENSMUSG00000100195|Gm29244;ENSMUSG00000102056|Gm28354;ENSMUSG00000100488|Gm29559;ENSMUSG00000101534|Gm29306;ENSMUSG00000101783|Gm28698;ENSMUSG00000101018|Gm28910;ENSMUSG00000101446|Gm21749;ENSMUSG00000100835|Gm28907;ENSMUSG00000100507|Gm21906;ENSMUSG00000100678|Gm29251;ENSMUSG00000100095|Gm28234;ENSMUSG00000099725|Gm28734;ENSMUSG00000099745|Gm28736;ENSMUSG00000099565|Gm28738;ENSMUSG00000100996|Gm29169;ENSMUSG00000100947|Gm28949;ENSMUSG00000101019|Gm28943;ENSMUSG00000101557|Gm28314;ENSMUSG00000100365|Gm29319;ENSMUSG00000099867|Gm29320;ENSMUSG00000099513|Gm29119;ENSMUSG00000101263|Gm29121;ENSMUSG00000100541|Gm28871;ENSMUSG00000100564|Gm28682;ENSMUSG00000099441|Gm29268;ENSMUSG00000099409|Gm28751;ENSMUSG00000100646|Gm28193;ENSMUSG00000099351|Gm28776;ENSMUSG00000100883|Gm28773;ENSMUSG00000101873|Gm28546;ENSMUSG00000101704|Gm21878;ENSMUSG00000100705|Gm28227;ENSMUSG00000100316|Gm28812;ENSMUSG00000099504|Gm28335;ENSMUSG00000100263|Gm28468;ENSMUSG00000100299|Gm28584;ENSMUSG00000101806|Gm28261;ENSMUSG00000099999|Gm21795;ENSMUSG00000101691|Gm29280;ENSMUSG00000100229|Gm21896;ENSMUSG00000100064|Gm28339;ENSMUSG00000100193|Gm29079;ENSMUSG00000099818|Gm29652;ENSMUSG00000099862|Gm28936;ENSMUSG00000099828|Gm28796;ENSMUSG00000099727|Gm29401;ENSMUSG00000099873|Gm28452;ENSMUSG00000100873|Gm28243;ENSMUSG00000100803|Gm28251;ENSMUSG00000099573|Gm28854;ENSMUSG00000101260|Gm28780;ENSMUSG00000101467|Gm28662;ENSMUSG00000103675|Gm37991;ENSMUSG00000103892|Gm31572;ENSMUSG00000104321|Gm37318;ENSMUSG00000102354|Gm38350;ENSMUSG00000103487|Gm30858;ENSMUSG00000102328|Gm37793;ENSMUSG00000102842|Gm38035;ENSMUSG00000104146|Gm30175;ENSMUSG00000103758|Gm37287;ENSMUSG00000103311|Gm38229;ENSMUSG00000103008|Gm36468;ENSMUSG00000102911|Gm38017;ENSMUSG00000103086|Gm38121;ENSMUSG00000104255|Gm37172;ENSMUSG00000102730|Gm38138;ENSMUSG00000102318|Gm37627;ENSMUSG00000102847|Gm34274;ENSMUSG00000102487|Gm21871;ENSMUSG00000103795|Gm37990;ENSMUSG00000103250|Gm32180;ENSMUSG00000102486|Gm37921;ENSMUSG00000102262|Gm38107;ENSMUSG00000102159|Gm37476;ENSMUSG00000102513|Gm32347;ENSMUSG00000103689|Gm30598;ENSMUSG00000103514|Gm37433;ENSMUSG00000102583|Gm37441;ENSMUSG00000100109|Gm29366;ENSMUSG00000099523|Gm28327;ENSMUSG00000100239|Gm28146;ENSMUSG00000101956|Gm28574;ENSMUSG00000100453|Gm28397;ENSMUSG00000101646|Gm28106;ENSMUSG00000101347|Gm28219;ENSMUSG00000101230|Gm21862;ENSMUSG00000102092|Gm21892;ENSMUSG00000100951|Gm29339;ENSMUSG00000100284|Gm29239;ENSMUSG00000100861|Gm29382;ENSMUSG00000100598|Gm28742;ENSMUSG00000100821|Gm28894;ENSMUSG00000099805|Gm28161;ENSMUSG00000100610|Gm29031;ENSMUSG00000100673|Gm29574;ENSMUSG00000101428|Gm29272;ENSMUSG00000102087|Gm28790;ENSMUSG00000099661|Gm28781;ENSMUSG00000099685|Gm29617;ENSMUSG00000099914|Gm28837;ENSMUSG00000101786|Gm28840;ENSMUSG00000099550|Gm28079;ENSMUSG00000102388|Gm33815;ENSMUSG00000101164|Gm29218;ENSMUSG00000099570|Gm29000;ENSMUSG00000101202|Gm28749;ENSMUSG00000101326|Gm28835;ENSMUSG00000100772|Gm28350;ENSMUSG00000099978|Gm29407;ENSMUSG00000100889|Gm28204;ENSMUSG00000101364|Gm29300;ENSMUSG00000099509|Gm29307;ENSMUSG00000101368|Gm28290;ENSMUSG00000099831|Gm28683;ENSMUSG00000100061|Gm29212;ENSMUSG00000100797|Gm28596;ENSMUSG00000101349|Gm28162;ENSMUSG00000101831|Gm29412;ENSMUSG00000099586|Gm28222;ENSMUSG00000101382|Gm28213;ENSMUSG00000100983|Gm29030;ENSMUSG00000101418|Gm28983;ENSMUSG00000100495|Gm29369;ENSMUSG00000102010|Gm28248;ENSMUSG00000103063|Gm33163;ENSMUSG00000102506|Gm37369;ENSMUSG00000104356|Gm31260;ENSMUSG00000104490|Gm20770;ENSMUSG00000102265|Gm32447;ENSMUSG00000102799|Gm32295;ENSMUSG00000101871|Gm28389;ENSMUSG00000101690|Gm28390;ENSMUSG00000101094|Gm29533;ENSMUSG00000100804|Gm28150
ENSMUSG00000095063|Slx|c188f32,ENSMUSG00000073245|Gm14819;ENSMUSG00000095899|Gm2318;ENSMUSG00000073247|Gm10486;ENSMUSG00000084363|Gm2288;ENSMUSG00000094759|Gm10487;ENSMUSG00000096539|Gm7438;ENSMUSG00000073255|Gm14632;ENSMUSG00000096311|Gm3681;ENSMUSG00000073257|Gm10488;ENSMUSG00000095152|Gm3657;ENSMUSG00000096137|Gm14527;ENSMUSG00000095906|Gm7421;ENSMUSG00000081224|Gm2066;ENSMUSG00000095802|Gm7415;ENSMUSG00000095887|Gm10096;ENSMUSG00000095089|Gm7408;ENSMUSG00000096457|Gm10147;ENSMUSG00000095356|Gm7398;ENSMUSG00000094624|Gm4836;ENSMUSG00000095494|Gm7391;ENSMUSG00000095293|Gm10058;ENSMUSG00000094424|Gm7386;ENSMUSG00000095321|Gm2092;ENSMUSG00000095546|Gm10230;ENSMUSG00000095423|Gm7375;ENSMUSG00000093984|Gm7365;ENSMUSG00000080725|Gm6121;ENSMUSG00000071788|Gm14525;ENSMUSG00000080819|Gm2005;ENSMUSG00000082639|Gm2012;ENSMUSG00000079655|Gm5168;ENSMUSG00000080959|Gm2003;ENSMUSG00000096620|Gm5169;ENSMUSG00000094775|Gm2759;ENSMUSG00000093923|Gm5935;ENSMUSG00000084063|Gm5934;ENSMUSG00000083099|Gm4732;ENSMUSG00000096907|Gm6113;ENSMUSG00000083628|Gm2030;ENSMUSG00000096724|Gm1989;ENSMUSG00000081218|Gm4297;ENSMUSG00000073267|Gm1993;ENSMUSG00000083475|Gm9440;ENSMUSG00000098485|Gm6956;ENSMUSG00000095392|Gm7350
ENSMUSG00000095081|Gm8693|97dba4b,ENSMUSG00000096073|Vmn1r166;ENSMUSG00000094684|Gm16456;ENSMUSG00000094149|Gm8453;ENSMUSG00000095163|Vmn1r138;ENSMUSG00000092506|Vmn1r-ps77;ENSMUSG00000093941|Vmn1r131;ENSMUSG00000095185|Vmn1r-ps75;ENSMUSG00000094589|Vmn1r118;ENSMUSG00000095768|Vmn1r111;ENSMUSG00000094757|Gm4498;ENSMUSG00000095984|Gm4201;ENSMUSG00000095837|Gm4141;ENSMUSG00000094532|Gm4216;ENSMUSG00000095931|Vmn1r159;ENSMUSG00000095543|Vmn1r148;ENSMUSG00000095273|Vmn1r142;ENSMUSG00000096760|Gm4177;ENSMUSG00000093890|Vmn1r127;ENSMUSG00000094221|Vmn1r124;ENSMUSG00000094001|Vmn1r122;ENSMUSG00000091435|Vmn1r115;ENSMUSG00000096386|Vmn1r100;ENSMUSG00000094011|Vmn1r94;ENSMUSG00000095201|Vmn1r91;ENSMUSG00000095619|Vmn1r157;ENSMUSG00000074311|Vmn1r139;ENSMUSG00000074322|Vmn1r132;ENSMUSG00000094284|Vmn1r112
ENSMUSG00000095101|Gm13285|3f83b40,ENSMUSG00000070908|Gm13288;ENSMUSG00000096854|Ifnz;ENSMUSG00000094271|Gm13290;ENSMUSG00000100505|Gm13283;ENSMUSG00000096591|Gm13272
ENSMUSG00000095156|Olfr1281|88c3128,ENSMUSG00000096703|Olfr1286;ENSMUSG00000109521|Olfr1285
ENSMUSG00000095189|Olfr1472|c98ed87,ENSMUSG00000096708|Olfr1475
ENSMUSG00000095212|Olfr473|0f20760,ENSMUSG00000094197|Olfr474;ENSMUSG00000073893|Olfr472
ENSMUSG00000095217|Hist1h2bn|dfeb658,ENSMUSG00000069300|Hist1h2bj;ENSMUSG00000062727|Hist1h2bk;ENSMUSG00000069303|Hist1h2br;ENSMUSG00000069307|Hist1h2bq;ENSMUSG00000094338|Hist1h2bl;ENSMUSG00000084379|Gm12957;ENSMUSG00000018102|Hist1h2bc;ENSMUSG00000047246|Hist1h2be;ENSMUSG00000069268|Hist1h2bf;ENSMUSG00000058385|Hist1h2bg;ENSMUSG00000114279|Hist1h2bm;ENSMUSG00000069308|Hist1h2bp
ENSMUSG00000095248|Olfr681|a2db3fa,ENSMUSG00000096029|Olfr679
ENSMUSG00000095257|Scgb1b3|62de276,ENSMUSG00000099581|Scgb1b10;ENSMUSG00000095232|Scgb1b19;ENSMUSG00000099898|Scgb1b17;ENSMUSG00000101232|Scgb1b15
ENSMUSG00000095294|Gm21119|5953c6a,ENSMUSG00000107280|Gm9495;ENSMUSG00000074449|Gm15319;ENSMUSG00000096265|4930467E23Rik;ENSMUSG00000110591|Gm31371
ENSMUSG00000095300|Gm906|93da707,ENSMUSG00000094918|Gm8765;ENSMUSG00000113007|Gm8700
ENSMUSG00000095309|Vmn1r125|0ff2250,ENSMUSG00000094934|Vmn1r163;ENSMUSG00000094931|Vmn1r160;ENSMUSG00000095543|Vmn1r148;ENSMUSG00000095064|Vmn1r135;ENSMUSG00000095758|Vmn1r128;ENSMUSG00000094385|Vmn1r123;ENSMUSG00000092616|Vmn1r-ps74;ENSMUSG00000096386|Vmn1r100;ENSMUSG00000095358|Vmn1r165;ENSMUSG00000094905|Vmn1r155;ENSMUSG00000096071|Vmn1r143;ENSMUSG00000095962|Vmn1r137;ENSMUSG00000094208|Vmn1r130;ENSMUSG00000095973|Vmn1r116;ENSMUSG00000095275|Vmn1r107;ENSMUSG00000094735|Vmn1r95;ENSMUSG00000095383|Vmn1r152;ENSMUSG00000096903|Vmn1r104
ENSMUSG00000095324|Gm20825|70c6ff3,ENSMUSG00000099529|Gm29390;ENSMUSG00000101494|Gm21792;ENSMUSG00000101670|Gm21470;ENSMUSG00000101990|Gm20856;ENSMUSG00000094660|Gm21394;ENSMUSG00000101742|Gm21380;ENSMUSG00000100882|Gm20849;ENSMUSG00000099834|Gm21728;ENSMUSG00000100519|Gm20801;ENSMUSG00000101688|Gm20841;ENSMUSG00000099972|Gm21248;ENSMUSG00000095867|Gm20917;ENSMUSG00000094739|Gm20806;ENSMUSG00000101017|Gm21658;ENSMUSG00000101478|Gm20859;ENSMUSG00000100643|Gm21163;ENSMUSG00000100669|Gm21111;ENSMUSG00000100363|Gm20805;ENSMUSG00000100698|Gm20902;ENSMUSG00000101747|Gm21683;ENSMUSG00000101593|Gm20842;ENSMUSG00000101518|Gm20868;ENSMUSG00000100442|Gm20866;ENSMUSG00000101147|Gm20818;ENSMUSG00000100271|Gm21127;ENSMUSG00000099755|Gm21114;ENSMUSG00000101022|Gm20921;ENSMUSG00000099975|Gm21617;ENSMUSG00000101998|Gm21530;ENSMUSG00000099739|Gm20804;ENSMUSG00000101510|Gm21573;ENSMUSG00000096122|Gm21943;ENSMUSG00000099527|Gm21819;ENSMUSG00000101228|Gm21330;ENSMUSG00000101267|Gm21912;ENSMUSG00000094729|Gm20747;ENSMUSG00000101623|Gm21245;ENSMUSG00000101752|Gm20887;ENSMUSG00000100390|Gm20881;ENSMUSG00000100331|Gm20880;ENSMUSG00000101950|Gm29267;ENSMUSG00000101310|Gm21281;ENSMUSG00000100611|Gm21247;ENSMUSG00000099489|Gm21787;ENSMUSG00000100203|Gm21924;ENSMUSG00000100066|Gm21835;ENSMUSG00000101161|Gm21799;ENSMUSG00000100283|Gm29024;ENSMUSG00000099525|Gm21872;ENSMUSG00000100540|Gm20799;ENSMUSG00000100677|Gm21184;ENSMUSG00000100473|Gm21804;ENSMUSG00000101908|Gm21642;ENSMUSG00000101473|Gm20893;ENSMUSG00000099791|Gm20891;ENSMUSG00000100413|Gm21506;ENSMUSG00000102015|Gm21476;ENSMUSG00000100464|Gm21771;ENSMUSG00000101149|Gm20892;ENSMUSG00000099346|Gm20895;ENSMUSG00000101105|Gm21755;ENSMUSG00000103969|Gm21890;ENSMUSG00000103639|Gm21791;ENSMUSG00000102507|Gm21350;ENSMUSG00000103058|Gm21845;ENSMUSG00000102347|Gm21469;ENSMUSG00000102826|Gm38181;ENSMUSG00000094294|Gm20909;ENSMUSG00000099524|Gm20860;ENSMUSG00000099992|Gm21435;ENSMUSG00000101221|Gm21881;ENSMUSG00000100581|Gm21785;ENSMUSG00000101657|Gm20864;ENSMUSG00000101718|Gm20862;ENSMUSG00000099546|Gm21802;ENSMUSG00000100994|Gm21333;ENSMUSG00000100469|Gm28895;ENSMUSG00000100756|Gm21257;ENSMUSG00000101259|Gm21242;ENSMUSG00000100226|Gm20904;ENSMUSG00000101788|Gm20813;ENSMUSG00000100179|Gm21715;ENSMUSG00000099438|Gm21808;ENSMUSG00000094052|Gm21118;ENSMUSG00000101096|Gm21524;ENSMUSG00000102131|Gm21160;ENSMUSG00000101825|Gm21806;ENSMUSG00000095302|Ssty2;ENSMUSG00000101010|Gm21889;ENSMUSG00000101830|Gm20907;ENSMUSG00000101323|Gm21877;ENSMUSG00000100539|Gm20913;ENSMUSG00000099993|Gm20930;ENSMUSG00000101665|Gm21920;ENSMUSG00000099709|Gm21396;ENSMUSG00000099713|Gm21923;ENSMUSG00000101710|Gm20922;ENSMUSG00000101787|Gm20853;ENSMUSG00000101837|Gm20810;ENSMUSG00000102957|Gm21065;ENSMUSG00000100246|Gm20879;ENSMUSG00000100036|Gm28671;ENSMUSG00000096666|Gm20852;ENSMUSG00000100142|Gm21340;ENSMUSG00000100864|Gm21302;ENSMUSG00000101292|Gm29496;ENSMUSG00000101619|Gm28436
ENSMUSG00000095339|Zscan4b|bc2d733,ENSMUSG00000095936|Zscan4e
ENSMUSG00000095362|Gm14325|6d432b1,ENSMUSG00000078862|Gm14326;ENSMUSG00000078868|Gm14412;ENSMUSG00000081590|Gm14413;ENSMUSG00000083317|Gm14402;ENSMUSG00000078876|Gm14408;ENSMUSG00000078895|Gm11009;ENSMUSG00000085103|Gm16357;ENSMUSG00000090093|Gm14399;ENSMUSG00000081949|Gm14392;ENSMUSG00000074529|Zfp972;ENSMUSG00000081574|Gm14429;ENSMUSG00000078869|Gm14409;ENSMUSG00000078870|Gm14410;ENSMUSG00000082765|Gm14411;ENSMUSG00000078880|Gm14308;ENSMUSG00000078881|Gm14434;ENSMUSG00000078886|Gm2026;ENSMUSG00000078887|Gm6710;ENSMUSG00000094932|Gm2007;ENSMUSG00000094475|Gm11007;ENSMUSG00000078897|Gm4724;ENSMUSG00000078899|Gm4631;ENSMUSG00000078903|Gm14391
ENSMUSG00000095363|Gm4567|31c21fb,ENSMUSG00000094682|Gm6902;ENSMUSG00000096283|Gm6176;ENSMUSG00000095190|Gm10668
ENSMUSG00000095448|Olfr859|b9f25a1,ENSMUSG00000058659|Olfr58;ENSMUSG00000066905|Olfr860
